disease_id,name,category,symptoms,severity,specialist,diet_to_eat,diet_to_avoid,workout,medicine_name,medicine_desc,base_dosage_mg,safe_tip,dangerous_myth
99,Influenza (Variant 99),Infectious,"Itching, Fever, Stomach pain",5,General Physician,Curd rice,Deep-fried pakoras,Brisk walking,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,250,Ginger and honey tea for sore throat.,Putting onions in armpits to reduce fever.
100,Gastritis (Variant 100),Gastrointestinal,"Vomiting, Cough, Itching",5,General Physician,Moong Dal Khichdi,Raw salads (if infectious),Brisk walking,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,500,Jeera water for digestion.,Using battery acid for skin patches.
101,Acne (Variant 101),Skin,"Stomach pain, Body ache, Headache",9,Specialist Doctor,Curd rice,Deep-fried pakoras,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Rubbing heavy salt on rashes.
102,Allergic Rhinitis (Variant 102),Respiratory,"Stomach pain, Headache, Cough",2,General Physician,Moong Dal Khichdi,Spicy street food,Anulom Vilom,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,650,Saltwater gargles for throat infection.,Putting oil or ghee on open wounds.
103,Gastritis (Variant 103),Gastrointestinal,"Body ache, Fever, Headache",3,General Physician,Moong Dal Khichdi,Spicy street food,Anulom Vilom,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,250,Ginger and honey tea for sore throat.,Rubbing heavy salt on rashes.
104,Sinusitis (Variant 104),Respiratory,"Body ache, Vomiting, Fatigue",10,Specialist Doctor,Papaya,Deep-fried pakoras,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Rubbing heavy salt on rashes.
105,Heat Rash (Variant 105),Skin,"Fatigue, Headache, Body ache",6,Specialist Doctor,Curd rice,Excessive caffeine,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Putting onions in armpits to reduce fever.
106,Heat Rash (Variant 106),Skin,"Body ache, Cough, Itching",1,General Physician,Moong Dal Khichdi,Spicy street food,Yoga (Pranayama),Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,250,Warm turmeric milk (Haldi Doodh) for immunity.,Using battery acid for skin patches.
107,Amoebiasis (Variant 107),Gastrointestinal,"Cough, Headache, Body ache",10,Specialist Doctor,Pomegranate,Cold drinks,Anulom Vilom,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Using battery acid for skin patches.
108,Common Cold (Variant 108),Infectious,"Vomiting, Fever, Body ache",4,General Physician,Moong Dal Khichdi,Cold drinks,Yoga (Pranayama),Loperamide,Standard OTC Loperamide for symptomatic relief.,500,Ginger and honey tea for sore throat.,Using battery acid for skin patches.
109,Amoebiasis (Variant 109),Gastrointestinal,"Body ache, Stomach pain, Vomiting",7,Specialist Doctor,Moong Dal Khichdi,Spicy street food,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Using battery acid for skin patches.
110,Chickenpox (Variant 110),Infectious,"Stomach pain, Itching, Nausea",10,Specialist Doctor,Curd rice,Deep-fried pakoras,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Using battery acid for skin patches.
111,Influenza (Variant 111),Infectious,"Cough, Fatigue, Nausea",10,Specialist Doctor,Moong Dal Khichdi,Excessive caffeine,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Rubbing heavy salt on rashes.
112,Anemia (Variant 112),General,"Itching, Fever, Fatigue",7,Specialist Doctor,Papaya,Raw salads (if infectious),Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Using battery acid for skin patches.
113,Sinusitis (Variant 113),Respiratory,"Body ache, Cough, Vomiting",4,General Physician,Boiled vegetables,Raw salads (if infectious),Anulom Vilom,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,650,Ginger and honey tea for sore throat.,Rubbing heavy salt on rashes.
114,Sunburn (Variant 114),Skin,"Stomach pain, Fever, Itching",8,Specialist Doctor,Curd rice,Excessive caffeine,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Putting oil or ghee on open wounds.
115,Acidity (Variant 115),Gastrointestinal,"Cough, Fatigue, Stomach pain",1,General Physician,Curd rice,Cold drinks,Brisk walking,Loperamide,Standard OTC Loperamide for symptomatic relief.,250,Ginger and honey tea for sore throat.,Using battery acid for skin patches.
116,Typhoid (Variant 116),Infectious,"Fatigue, Headache, Stomach pain",10,Specialist Doctor,Curd rice,Deep-fried pakoras,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Putting onions in armpits to reduce fever.
117,Heat Rash (Variant 117),Skin,"Headache, Stomach pain, Cough",2,General Physician,Curd rice,Excessive caffeine,Anulom Vilom,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,650,Coconut water for rehydration.,Using battery acid for skin patches.
118,Acidity (Variant 118),Gastrointestinal,"Itching, Fever, Cough",4,General Physician,Moong Dal Khichdi,Excessive caffeine,Brisk walking,ORS,Standard OTC ORS for symptomatic relief.,500,Ginger and honey tea for sore throat.,Using battery acid for skin patches.
119,Eczema (Variant 119),Skin,"Fever, Vomiting, Headache",6,Specialist Doctor,Curd rice,Deep-fried pakoras,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Using battery acid for skin patches.
120,Anemia (Variant 120),General,"Stomach pain, Body ache, Cough",2,General Physician,Papaya,Raw salads (if infectious),Complete Bed Rest,Omeprazole,Standard OTC Omeprazole for symptomatic relief.,500,Warm turmeric milk (Haldi Doodh) for immunity.,Rubbing heavy salt on rashes.
121,Heat Rash (Variant 121),Skin,"Fatigue, Stomach pain, Fever",3,General Physician,Papaya,Deep-fried pakoras,Brisk walking,ORS,Standard OTC ORS for symptomatic relief.,500,Coconut water for rehydration.,Applying Colgate/toothpaste on burns (causes infection).
122,Sinusitis (Variant 122),Respiratory,"Headache, Stomach pain, Body ache",9,Specialist Doctor,Pomegranate,Deep-fried pakoras,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Using battery acid for skin patches.
123,Acidity (Variant 123),Gastrointestinal,"Cough, Stomach pain, Headache",10,Specialist Doctor,Boiled vegetables,Excessive caffeine,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Rubbing heavy salt on rashes.
124,Vitamin D Deficiency (Variant 124),General,"Vomiting, Cough, Headache",5,General Physician,Pomegranate,Excessive caffeine,Brisk walking,Omeprazole,Standard OTC Omeprazole for symptomatic relief.,650,Warm turmeric milk (Haldi Doodh) for immunity.,Rubbing heavy salt on rashes.
125,Asthma (Variant 125),Respiratory,"Vomiting, Cough, Itching",8,Specialist Doctor,Papaya,Raw salads (if infectious),Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Applying Colgate/toothpaste on burns (causes infection).
126,Gastritis (Variant 126),Gastrointestinal,"Cough, Body ache, Nausea",10,Specialist Doctor,Moong Dal Khichdi,Excessive caffeine,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Using battery acid for skin patches.
127,Fungal Infection (Variant 127),Skin,"Nausea, Body ache, Vomiting",3,General Physician,Pomegranate,Excessive caffeine,Complete Bed Rest,Omeprazole,Standard OTC Omeprazole for symptomatic relief.,250,Ginger and honey tea for sore throat.,Putting onions in armpits to reduce fever.
128,Eczema (Variant 128),Skin,"Fever, Itching, Headache",2,General Physician,Papaya,Excessive caffeine,Light stretching,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,500,Coconut water for rehydration.,Using battery acid for skin patches.
129,Anemia (Variant 129),General,"Cough, Nausea, Vomiting",9,Specialist Doctor,Pomegranate,Spicy street food,Anulom Vilom,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Putting oil or ghee on open wounds.
130,Vitamin D Deficiency (Variant 130),General,"Body ache, Cough, Headache",9,Specialist Doctor,Boiled vegetables,Spicy street food,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Putting onions in armpits to reduce fever.
131,Heat Rash (Variant 131),Skin,"Vomiting, Stomach pain, Cough",3,General Physician,Curd rice,Raw salads (if infectious),Complete Bed Rest,Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,500,Ginger and honey tea for sore throat.,Applying Colgate/toothpaste on burns (causes infection).
132,Gastritis (Variant 132),Gastrointestinal,"Headache, Body ache, Fatigue",4,General Physician,Papaya,Deep-fried pakoras,Yoga (Pranayama),Omeprazole,Standard OTC Omeprazole for symptomatic relief.,500,Warm turmeric milk (Haldi Doodh) for immunity.,Using battery acid for skin patches.
133,Malaria (Variant 133),Infectious,"Headache, Nausea, Stomach pain",2,General Physician,Moong Dal Khichdi,Cold drinks,Brisk walking,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,650,Jeera water for digestion.,Putting onions in armpits to reduce fever.
134,Dengue (Variant 134),Infectious,"Cough, Itching, Body ache",2,General Physician,Pomegranate,Spicy street food,Anulom Vilom,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,500,Coconut water for rehydration.,Applying Colgate/toothpaste on burns (causes infection).
135,Fungal Infection (Variant 135),Skin,"Stomach pain, Fever, Cough",3,General Physician,Boiled vegetables,Excessive caffeine,Yoga (Pranayama),Omeprazole,Standard OTC Omeprazole for symptomatic relief.,250,Warm turmeric milk (Haldi Doodh) for immunity.,Putting oil or ghee on open wounds.
136,Anemia (Variant 136),General,"Body ache, Itching, Nausea",4,General Physician,Boiled vegetables,Deep-fried pakoras,Complete Bed Rest,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,500,Warm turmeric milk (Haldi Doodh) for immunity.,Putting oil or ghee on open wounds.
137,Allergic Rhinitis (Variant 137),Respiratory,"Fatigue, Cough, Itching",3,General Physician,Boiled vegetables,Deep-fried pakoras,Anulom Vilom,Loperamide,Standard OTC Loperamide for symptomatic relief.,500,Warm turmeric milk (Haldi Doodh) for immunity.,Using battery acid for skin patches.
138,Diarrhea (Variant 138),Gastrointestinal,"Fatigue, Vomiting, Headache",4,General Physician,Curd rice,Cold drinks,Brisk walking,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,250,Warm turmeric milk (Haldi Doodh) for immunity.,Applying Colgate/toothpaste on burns (causes infection).
139,Sunburn (Variant 139),Skin,"Nausea, Headache, Stomach pain",6,Specialist Doctor,Moong Dal Khichdi,Raw salads (if infectious),Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Rubbing heavy salt on rashes.
140,Gastritis (Variant 140),Gastrointestinal,"Nausea, Body ache, Cough",8,Specialist Doctor,Curd rice,Raw salads (if infectious),Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Putting onions in armpits to reduce fever.
141,Vitamin D Deficiency (Variant 141),General,"Itching, Cough, Headache",7,Specialist Doctor,Boiled vegetables,Cold drinks,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Rubbing heavy salt on rashes.
142,Heat Stroke (Variant 142),General,"Cough, Fatigue, Nausea",3,General Physician,Papaya,Raw salads (if infectious),Complete Bed Rest,Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,250,Jeera water for digestion.,Applying Colgate/toothpaste on burns (causes infection).
143,Vitamin D Deficiency (Variant 143),General,"Cough, Stomach pain, Itching",3,General Physician,Papaya,Deep-fried pakoras,Complete Bed Rest,Omeprazole,Standard OTC Omeprazole for symptomatic relief.,250,Coconut water for rehydration.,Rubbing heavy salt on rashes.
144,Eczema (Variant 144),Skin,"Cough, Body ache, Nausea",9,Specialist Doctor,Papaya,Cold drinks,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Putting oil or ghee on open wounds.
145,Sunburn (Variant 145),Skin,"Body ache, Headache, Stomach pain",4,General Physician,Pomegranate,Spicy street food,Brisk walking,Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,500,Warm turmeric milk (Haldi Doodh) for immunity.,Using battery acid for skin patches.
146,Dengue (Variant 146),Infectious,"Nausea, Headache, Fatigue",8,Specialist Doctor,Pomegranate,Raw salads (if infectious),Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Using battery acid for skin patches.
147,Asthma (Variant 147),Respiratory,"Fever, Stomach pain, Headache",5,General Physician,Boiled vegetables,Raw salads (if infectious),Brisk walking,ORS,Standard OTC ORS for symptomatic relief.,650,Jeera water for digestion.,Applying Colgate/toothpaste on burns (causes infection).
148,Amoebiasis (Variant 148),Gastrointestinal,"Headache, Stomach pain, Cough",3,General Physician,Curd rice,Cold drinks,Brisk walking,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,250,Coconut water for rehydration.,Putting onions in armpits to reduce fever.
149,Heat Stroke (Variant 149),General,"Cough, Nausea, Fatigue",2,General Physician,Boiled vegetables,Spicy street food,Yoga (Pranayama),Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,250,Ginger and honey tea for sore throat.,Putting onions in armpits to reduce fever.
150,Sunburn (Variant 150),Skin,"Fever, Headache, Nausea",8,Specialist Doctor,Pomegranate,Spicy street food,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Putting oil or ghee on open wounds.
