disease_id,name,category,symptoms,severity,specialist,diet_to_eat,diet_to_avoid,workout,medicine_name,medicine_desc,base_dosage_mg,safe_tip,dangerous_myth
97,Eczema,Skin,"Dry skin, Itchy patches, Red inflammation, Cracked skin",2,General Physician,Papaya,Raw salads (if infectious),Brisk walking,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,500,Saltwater gargles for throat infection.,Rubbing heavy salt on rashes.
98,Fungal Infection,Skin,"Ring-shaped rash, Scaly skin, Discolored nails, Itching between toes",4,General Physician,Moong Dal Khichdi,Spicy street food,Light stretching,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,250,Coconut water for rehydration.,Using battery acid for skin patches.
99,Influenza,Infectious,"Chills, Severe body ache, High fever",5,General Physician,Curd rice,Deep-fried pakoras,Brisk walking,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,250,Ginger and honey tea for sore throat.,Putting onions in armpits to reduce fever.
100,Gastritis,Gastrointestinal,"Nausea, Feeling full after small meal, Upper stomach pain, Indigestion",5,General Physician,Moong Dal Khichdi,Raw salads (if infectious),Brisk walking,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,500,Jeera water for digestion.,Using battery acid for skin patches.
101,Acne,Skin,"Blackheads, Oily skin, Pimples, Red bumps",9,Specialist Doctor,Curd rice,Deep-fried pakoras,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Rubbing heavy salt on rashes.
102,Allergic Rhinitis,Respiratory,"Watery eyes, Itchy nose, Puffy eyelids, Constant sneezing",2,General Physician,Moong Dal Khichdi,Spicy street food,Anulom Vilom,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,650,Saltwater gargles for throat infection.,Putting oil or ghee on open wounds.
103,Gastritis,Gastrointestinal,"Indigestion, Nausea, Upper stomach pain",3,General Physician,Moong Dal Khichdi,Spicy street food,Anulom Vilom,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,250,Ginger and honey tea for sore throat.,Rubbing heavy salt on rashes.
104,Sinusitis,Respiratory,"Facial pressure, Headache, Thick yellow mucus, Stuffed nose",10,Specialist Doctor,Papaya,Deep-fried pakoras,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Rubbing heavy salt on rashes.
105,Heat Rash,Skin,"Prickly heat, Small red bumps, Itching in sweat areas, Mild swelling",6,Specialist Doctor,Curd rice,Excessive caffeine,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Putting onions in armpits to reduce fever.
106,Heat Rash,Skin,"Prickly heat, Mild swelling, Small red bumps",1,General Physician,Moong Dal Khichdi,Spicy street food,Yoga (Pranayama),Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,250,Warm turmeric milk (Haldi Doodh) for immunity.,Using battery acid for skin patches.
107,Amoebiasis,Gastrointestinal,"Stomach cramps, Bloody stools, Weight loss, Tenesmus",10,Specialist Doctor,Pomegranate,Cold drinks,Anulom Vilom,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Using battery acid for skin patches.
108,Common Cold,Infectious,"Mild fever, Sneezing, Runny nose, Sore throat",4,General Physician,Moong Dal Khichdi,Cold drinks,Yoga (Pranayama),Loperamide,Standard OTC Loperamide for symptomatic relief.,500,Ginger and honey tea for sore throat.,Using battery acid for skin patches.
109,Amoebiasis,Gastrointestinal,"Bloody stools, Tenesmus, Weight loss, Stomach cramps",7,Specialist Doctor,Moong Dal Khichdi,Spicy street food,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Using battery acid for skin patches.
110,Chickenpox,Infectious,"Fluid-filled blisters, Fever, Loss of appetite",10,Specialist Doctor,Curd rice,Deep-fried pakoras,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Using battery acid for skin patches.
111,Influenza,Infectious,"Chills, Dry cough, High fever",10,Specialist Doctor,Moong Dal Khichdi,Excessive caffeine,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Rubbing heavy salt on rashes.
112,Anemia,General,"Extreme fatigue, Brittle nails, Cold hands",7,Specialist Doctor,Papaya,Raw salads (if infectious),Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Using battery acid for skin patches.
113,Sinusitis,Respiratory,"Thick yellow mucus, Facial pressure, Stuffed nose",4,General Physician,Boiled vegetables,Raw salads (if infectious),Anulom Vilom,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,650,Ginger and honey tea for sore throat.,Rubbing heavy salt on rashes.
114,Sunburn,Skin,"Blisters, Red painful skin, Hot to touch, Peeling skin",8,Specialist Doctor,Curd rice,Excessive caffeine,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Putting oil or ghee on open wounds.
115,Acidity,Gastrointestinal,"Bloating, Sour burps, Burning sensation in chest, Heartburn",1,General Physician,Curd rice,Cold drinks,Brisk walking,Loperamide,Standard OTC Loperamide for symptomatic relief.,250,Ginger and honey tea for sore throat.,Using battery acid for skin patches.
116,Typhoid,Infectious,"Coated tongue, High fever, Stomach pain, Rose spots",10,Specialist Doctor,Curd rice,Deep-fried pakoras,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Putting onions in armpits to reduce fever.
117,Heat Rash,Skin,"Itching in sweat areas, Prickly heat, Mild swelling",2,General Physician,Curd rice,Excessive caffeine,Anulom Vilom,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,650,Coconut water for rehydration.,Using battery acid for skin patches.
118,Acidity,Gastrointestinal,"Heartburn, Sour burps, Bloating, Burning sensation in chest",4,General Physician,Moong Dal Khichdi,Excessive caffeine,Brisk walking,ORS,Standard OTC ORS for symptomatic relief.,500,Ginger and honey tea for sore throat.,Using battery acid for skin patches.
119,Eczema,Skin,"Red inflammation, Dry skin, Itchy patches",6,Specialist Doctor,Curd rice,Deep-fried pakoras,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Using battery acid for skin patches.
120,Anemia,General,"Extreme fatigue, Cold hands, Brittle nails, Pale skin",2,General Physician,Papaya,Raw salads (if infectious),Complete Bed Rest,Omeprazole,Standard OTC Omeprazole for symptomatic relief.,500,Warm turmeric milk (Haldi Doodh) for immunity.,Rubbing heavy salt on rashes.
121,Heat Rash,Skin,"Itching in sweat areas, Prickly heat, Small red bumps",3,General Physician,Papaya,Deep-fried pakoras,Brisk walking,ORS,Standard OTC ORS for symptomatic relief.,500,Coconut water for rehydration.,Applying Colgate/toothpaste on burns (causes infection).
122,Sinusitis,Respiratory,"Thick yellow mucus, Facial pressure, Stuffed nose, Headache",9,Specialist Doctor,Pomegranate,Deep-fried pakoras,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Using battery acid for skin patches.
123,Acidity,Gastrointestinal,"Burning sensation in chest, Sour burps, Heartburn, Bloating",10,Specialist Doctor,Boiled vegetables,Excessive caffeine,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Rubbing heavy salt on rashes.
124,Vitamin D Deficiency,General,"Bone pain, Hair loss, Muscle weakness, Mood changes",5,General Physician,Pomegranate,Excessive caffeine,Brisk walking,Omeprazole,Standard OTC Omeprazole for symptomatic relief.,650,Warm turmeric milk (Haldi Doodh) for immunity.,Rubbing heavy salt on rashes.
125,Asthma,Respiratory,"Wheezing sounds, Night cough, Difficulty breathing, Chest tightness",8,Specialist Doctor,Papaya,Raw salads (if infectious),Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Applying Colgate/toothpaste on burns (causes infection).
126,Gastritis,Gastrointestinal,"Upper stomach pain, Indigestion, Nausea",10,Specialist Doctor,Moong Dal Khichdi,Excessive caffeine,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Using battery acid for skin patches.
127,Fungal Infection,Skin,"Discolored nails, Ring-shaped rash, Scaly skin, Itching between toes",3,General Physician,Pomegranate,Excessive caffeine,Complete Bed Rest,Omeprazole,Standard OTC Omeprazole for symptomatic relief.,250,Ginger and honey tea for sore throat.,Putting onions in armpits to reduce fever.
128,Eczema,Skin,"Cracked skin, Red inflammation, Dry skin",2,General Physician,Papaya,Excessive caffeine,Light stretching,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,500,Coconut water for rehydration.,Using battery acid for skin patches.
129,Anemia,General,"Pale skin, Cold hands, Brittle nails, Extreme fatigue",9,Specialist Doctor,Pomegranate,Spicy street food,Anulom Vilom,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Putting oil or ghee on open wounds.
130,Vitamin D Deficiency,General,"Muscle weakness, Hair loss, Bone pain, Mood changes",9,Specialist Doctor,Boiled vegetables,Spicy street food,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Putting onions in armpits to reduce fever.
131,Heat Rash,Skin,"Prickly heat, Small red bumps, Itching in sweat areas, Mild swelling",3,General Physician,Curd rice,Raw salads (if infectious),Complete Bed Rest,Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,500,Ginger and honey tea for sore throat.,Applying Colgate/toothpaste on burns (causes infection).
132,Gastritis,Gastrointestinal,"Indigestion, Upper stomach pain, Feeling full after small meal",4,General Physician,Papaya,Deep-fried pakoras,Yoga (Pranayama),Omeprazole,Standard OTC Omeprazole for symptomatic relief.,500,Warm turmeric milk (Haldi Doodh) for immunity.,Using battery acid for skin patches.
133,Malaria,Infectious,"Shivering chills, Profuse sweating, Splenomegaly",2,General Physician,Moong Dal Khichdi,Cold drinks,Brisk walking,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,650,Jeera water for digestion.,Putting onions in armpits to reduce fever.
134,Dengue,Infectious,"Joint pain, Bleeding gums, Retro-orbital pain, High fever",2,General Physician,Pomegranate,Spicy street food,Anulom Vilom,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,500,Coconut water for rehydration.,Applying Colgate/toothpaste on burns (causes infection).
135,Fungal Infection,Skin,"Scaly skin, Ring-shaped rash, Discolored nails, Itching between toes",3,General Physician,Boiled vegetables,Excessive caffeine,Yoga (Pranayama),Omeprazole,Standard OTC Omeprazole for symptomatic relief.,250,Warm turmeric milk (Haldi Doodh) for immunity.,Putting oil or ghee on open wounds.
136,Anemia,General,"Pale skin, Extreme fatigue, Cold hands, Brittle nails",4,General Physician,Boiled vegetables,Deep-fried pakoras,Complete Bed Rest,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,500,Warm turmeric milk (Haldi Doodh) for immunity.,Putting oil or ghee on open wounds.
137,Allergic Rhinitis,Respiratory,"Constant sneezing, Puffy eyelids, Itchy nose, Watery eyes",3,General Physician,Boiled vegetables,Deep-fried pakoras,Anulom Vilom,Loperamide,Standard OTC Loperamide for symptomatic relief.,500,Warm turmeric milk (Haldi Doodh) for immunity.,Using battery acid for skin patches.
138,Diarrhea,Gastrointestinal,"Loose stools, Urgency, Dehydration, Abdominal cramps",4,General Physician,Curd rice,Cold drinks,Brisk walking,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,250,Warm turmeric milk (Haldi Doodh) for immunity.,Applying Colgate/toothpaste on burns (causes infection).
139,Sunburn,Skin,"Red painful skin, Hot to touch, Peeling skin",6,Specialist Doctor,Moong Dal Khichdi,Raw salads (if infectious),Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Rubbing heavy salt on rashes.
140,Gastritis,Gastrointestinal,"Upper stomach pain, Feeling full after small meal, Indigestion, Nausea",8,Specialist Doctor,Curd rice,Raw salads (if infectious),Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Putting onions in armpits to reduce fever.
141,Vitamin D Deficiency,General,"Hair loss, Mood changes, Muscle weakness",7,Specialist Doctor,Boiled vegetables,Cold drinks,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Rubbing heavy salt on rashes.
142,Heat Stroke,General,"No sweating, Confusion, Rapid pulse",3,General Physician,Papaya,Raw salads (if infectious),Complete Bed Rest,Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,250,Jeera water for digestion.,Applying Colgate/toothpaste on burns (causes infection).
143,Vitamin D Deficiency,General,"Mood changes, Muscle weakness, Bone pain",3,General Physician,Papaya,Deep-fried pakoras,Complete Bed Rest,Omeprazole,Standard OTC Omeprazole for symptomatic relief.,250,Coconut water for rehydration.,Rubbing heavy salt on rashes.
144,Eczema,Skin,"Cracked skin, Red inflammation, Itchy patches",9,Specialist Doctor,Papaya,Cold drinks,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Putting oil or ghee on open wounds.
145,Sunburn,Skin,"Peeling skin, Blisters, Red painful skin, Hot to touch",4,General Physician,Pomegranate,Spicy street food,Brisk walking,Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,500,Warm turmeric milk (Haldi Doodh) for immunity.,Using battery acid for skin patches.
146,Dengue,Infectious,"High fever, Bleeding gums, Retro-orbital pain",8,Specialist Doctor,Pomegranate,Raw salads (if infectious),Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Using battery acid for skin patches.
