name,category,symptoms,severity,diet_to_eat,diet_to_avoid,medicine_name,safe_tip,dangerous_myth,base_dosage_mg
Diabetes,Medical,"Blurred vision, Frequent urination, Excessive thirst",7,"Leafy greens, Whole grains (Oats, Brown rice), Low-sugar fruits","Sugary drinks, White bread, Deep-fried snacks, Sweets",Metformin / Insulin (Prescription required),Check blood sugar levels regularly and walk for 30 minutes daily.,Myth: You only get diabetes if you are overweight. Fact: Genetics and lifestyle both play roles.,650
Diabetes,Medical,"Excessive thirst, Blurred vision, Slow healing wounds, Extreme hunger",5,"Leafy greens, Whole grains (Oats, Brown rice), Low-sugar fruits","Sugary drinks, White bread, Deep-fried snacks, Sweets",Metformin / Insulin (Prescription required),Check blood sugar levels regularly and walk for 30 minutes daily.,Myth: You only get diabetes if you are overweight. Fact: Genetics and lifestyle both play roles.,250
Diabetes,Medical,"Extreme hunger, Excessive thirst, Frequent urination, Blurred vision",4,"Leafy greens, Whole grains (Oats, Brown rice), Low-sugar fruits","Sugary drinks, White bread, Deep-fried snacks, Sweets",Metformin / Insulin (Prescription required),Check blood sugar levels regularly and walk for 30 minutes daily.,Myth: You only get diabetes if you are overweight. Fact: Genetics and lifestyle both play roles.,250
Diabetes,Medical,"Blurred vision, Extreme hunger, Frequent urination, Slow healing wounds",6,"Leafy greens, Whole grains (Oats, Brown rice), Low-sugar fruits","Sugary drinks, White bread, Deep-fried snacks, Sweets",Metformin / Insulin (Prescription required),Check blood sugar levels regularly and walk for 30 minutes daily.,Myth: You only get diabetes if you are overweight. Fact: Genetics and lifestyle both play roles.,500
Diabetes,Medical,"Blurred vision, Frequent urination, Excessive thirst, Extreme hunger",6,"Leafy greens, Whole grains (Oats, Brown rice), Low-sugar fruits","Sugary drinks, White bread, Deep-fried snacks, Sweets",Metformin / Insulin (Prescription required),Check blood sugar levels regularly and walk for 30 minutes daily.,Myth: You only get diabetes if you are overweight. Fact: Genetics and lifestyle both play roles.,250
Diabetes,Medical,"Blurred vision, Extreme hunger, Slow healing wounds",7,"Leafy greens, Whole grains (Oats, Brown rice), Low-sugar fruits","Sugary drinks, White bread, Deep-fried snacks, Sweets",Metformin / Insulin (Prescription required),Check blood sugar levels regularly and walk for 30 minutes daily.,Myth: You only get diabetes if you are overweight. Fact: Genetics and lifestyle both play roles.,500
Diabetes,Medical,"Excessive thirst, Extreme hunger, Slow healing wounds",6,"Leafy greens, Whole grains (Oats, Brown rice), Low-sugar fruits","Sugary drinks, White bread, Deep-fried snacks, Sweets",Metformin / Insulin (Prescription required),Check blood sugar levels regularly and walk for 30 minutes daily.,Myth: You only get diabetes if you are overweight. Fact: Genetics and lifestyle both play roles.,500
Diabetes,Medical,"Excessive thirst, Slow healing wounds, Blurred vision",6,"Leafy greens, Whole grains (Oats, Brown rice), Low-sugar fruits","Sugary drinks, White bread, Deep-fried snacks, Sweets",Metformin / Insulin (Prescription required),Check blood sugar levels regularly and walk for 30 minutes daily.,Myth: You only get diabetes if you are overweight. Fact: Genetics and lifestyle both play roles.,650
Diabetes,Medical,"Blurred vision, Frequent urination, Extreme hunger",7,"Leafy greens, Whole grains (Oats, Brown rice), Low-sugar fruits","Sugary drinks, White bread, Deep-fried snacks, Sweets",Metformin / Insulin (Prescription required),Check blood sugar levels regularly and walk for 30 minutes daily.,Myth: You only get diabetes if you are overweight. Fact: Genetics and lifestyle both play roles.,650
Diabetes,Medical,"Blurred vision, Excessive thirst, Frequent urination, Slow healing wounds",5,"Leafy greens, Whole grains (Oats, Brown rice), Low-sugar fruits","Sugary drinks, White bread, Deep-fried snacks, Sweets",Metformin / Insulin (Prescription required),Check blood sugar levels regularly and walk for 30 minutes daily.,Myth: You only get diabetes if you are overweight. Fact: Genetics and lifestyle both play roles.,500
Diabetes,Medical,"Slow healing wounds, Frequent urination, Blurred vision, Excessive thirst",8,"Leafy greens, Whole grains (Oats, Brown rice), Low-sugar fruits","Sugary drinks, White bread, Deep-fried snacks, Sweets",Metformin / Insulin (Prescription required),Check blood sugar levels regularly and walk for 30 minutes daily.,Myth: You only get diabetes if you are overweight. Fact: Genetics and lifestyle both play roles.,500
Diabetes,Medical,"Extreme hunger, Frequent urination, Excessive thirst, Blurred vision",9,"Leafy greens, Whole grains (Oats, Brown rice), Low-sugar fruits","Sugary drinks, White bread, Deep-fried snacks, Sweets",Metformin / Insulin (Prescription required),Check blood sugar levels regularly and walk for 30 minutes daily.,Myth: You only get diabetes if you are overweight. Fact: Genetics and lifestyle both play roles.,650
Diabetes,Medical,"Extreme hunger, Slow healing wounds, Blurred vision, Excessive thirst",5,"Leafy greens, Whole grains (Oats, Brown rice), Low-sugar fruits","Sugary drinks, White bread, Deep-fried snacks, Sweets",Metformin / Insulin (Prescription required),Check blood sugar levels regularly and walk for 30 minutes daily.,Myth: You only get diabetes if you are overweight. Fact: Genetics and lifestyle both play roles.,250
Diabetes,Medical,"Blurred vision, Excessive thirst, Extreme hunger",7,"Leafy greens, Whole grains (Oats, Brown rice), Low-sugar fruits","Sugary drinks, White bread, Deep-fried snacks, Sweets",Metformin / Insulin (Prescription required),Check blood sugar levels regularly and walk for 30 minutes daily.,Myth: You only get diabetes if you are overweight. Fact: Genetics and lifestyle both play roles.,250
Diabetes,Medical,"Frequent urination, Extreme hunger, Excessive thirst, Blurred vision",3,"Leafy greens, Whole grains (Oats, Brown rice), Low-sugar fruits","Sugary drinks, White bread, Deep-fried snacks, Sweets",Metformin / Insulin (Prescription required),Check blood sugar levels regularly and walk for 30 minutes daily.,Myth: You only get diabetes if you are overweight. Fact: Genetics and lifestyle both play roles.,250
Diabetes,Medical,"Frequent urination, Blurred vision, Extreme hunger",4,"Leafy greens, Whole grains (Oats, Brown rice), Low-sugar fruits","Sugary drinks, White bread, Deep-fried snacks, Sweets",Metformin / Insulin (Prescription required),Check blood sugar levels regularly and walk for 30 minutes daily.,Myth: You only get diabetes if you are overweight. Fact: Genetics and lifestyle both play roles.,650
Diabetes,Medical,"Frequent urination, Extreme hunger, Excessive thirst",6,"Leafy greens, Whole grains (Oats, Brown rice), Low-sugar fruits","Sugary drinks, White bread, Deep-fried snacks, Sweets",Metformin / Insulin (Prescription required),Check blood sugar levels regularly and walk for 30 minutes daily.,Myth: You only get diabetes if you are overweight. Fact: Genetics and lifestyle both play roles.,250
Diabetes,Medical,"Blurred vision, Excessive thirst, Extreme hunger, Slow healing wounds",8,"Leafy greens, Whole grains (Oats, Brown rice), Low-sugar fruits","Sugary drinks, White bread, Deep-fried snacks, Sweets",Metformin / Insulin (Prescription required),Check blood sugar levels regularly and walk for 30 minutes daily.,Myth: You only get diabetes if you are overweight. Fact: Genetics and lifestyle both play roles.,650
Diabetes,Medical,"Slow healing wounds, Blurred vision, Extreme hunger",3,"Leafy greens, Whole grains (Oats, Brown rice), Low-sugar fruits","Sugary drinks, White bread, Deep-fried snacks, Sweets",Metformin / Insulin (Prescription required),Check blood sugar levels regularly and walk for 30 minutes daily.,Myth: You only get diabetes if you are overweight. Fact: Genetics and lifestyle both play roles.,650
Diabetes,Medical,"Extreme hunger, Slow healing wounds, Excessive thirst, Frequent urination",8,"Leafy greens, Whole grains (Oats, Brown rice), Low-sugar fruits","Sugary drinks, White bread, Deep-fried snacks, Sweets",Metformin / Insulin (Prescription required),Check blood sugar levels regularly and walk for 30 minutes daily.,Myth: You only get diabetes if you are overweight. Fact: Genetics and lifestyle both play roles.,500
Diabetes,Medical,"Blurred vision, Frequent urination, Extreme hunger",7,"Leafy greens, Whole grains (Oats, Brown rice), Low-sugar fruits","Sugary drinks, White bread, Deep-fried snacks, Sweets",Metformin / Insulin (Prescription required),Check blood sugar levels regularly and walk for 30 minutes daily.,Myth: You only get diabetes if you are overweight. Fact: Genetics and lifestyle both play roles.,500
Diabetes,Medical,"Frequent urination, Slow healing wounds, Excessive thirst",6,"Leafy greens, Whole grains (Oats, Brown rice), Low-sugar fruits","Sugary drinks, White bread, Deep-fried snacks, Sweets",Metformin / Insulin (Prescription required),Check blood sugar levels regularly and walk for 30 minutes daily.,Myth: You only get diabetes if you are overweight. Fact: Genetics and lifestyle both play roles.,650
Diabetes,Medical,"Excessive thirst, Frequent urination, Slow healing wounds",8,"Leafy greens, Whole grains (Oats, Brown rice), Low-sugar fruits","Sugary drinks, White bread, Deep-fried snacks, Sweets",Metformin / Insulin (Prescription required),Check blood sugar levels regularly and walk for 30 minutes daily.,Myth: You only get diabetes if you are overweight. Fact: Genetics and lifestyle both play roles.,500
Diabetes,Medical,"Frequent urination, Extreme hunger, Blurred vision",4,"Leafy greens, Whole grains (Oats, Brown rice), Low-sugar fruits","Sugary drinks, White bread, Deep-fried snacks, Sweets",Metformin / Insulin (Prescription required),Check blood sugar levels regularly and walk for 30 minutes daily.,Myth: You only get diabetes if you are overweight. Fact: Genetics and lifestyle both play roles.,500
Diabetes,Medical,"Blurred vision, Excessive thirst, Extreme hunger",3,"Leafy greens, Whole grains (Oats, Brown rice), Low-sugar fruits","Sugary drinks, White bread, Deep-fried snacks, Sweets",Metformin / Insulin (Prescription required),Check blood sugar levels regularly and walk for 30 minutes daily.,Myth: You only get diabetes if you are overweight. Fact: Genetics and lifestyle both play roles.,650
Diabetes,Medical,"Slow healing wounds, Frequent urination, Blurred vision",3,"Leafy greens, Whole grains (Oats, Brown rice), Low-sugar fruits","Sugary drinks, White bread, Deep-fried snacks, Sweets",Metformin / Insulin (Prescription required),Check blood sugar levels regularly and walk for 30 minutes daily.,Myth: You only get diabetes if you are overweight. Fact: Genetics and lifestyle both play roles.,250
Diabetes,Medical,"Extreme hunger, Blurred vision, Slow healing wounds, Frequent urination",5,"Leafy greens, Whole grains (Oats, Brown rice), Low-sugar fruits","Sugary drinks, White bread, Deep-fried snacks, Sweets",Metformin / Insulin (Prescription required),Check blood sugar levels regularly and walk for 30 minutes daily.,Myth: You only get diabetes if you are overweight. Fact: Genetics and lifestyle both play roles.,250
Diabetes,Medical,"Extreme hunger, Frequent urination, Excessive thirst",7,"Leafy greens, Whole grains (Oats, Brown rice), Low-sugar fruits","Sugary drinks, White bread, Deep-fried snacks, Sweets",Metformin / Insulin (Prescription required),Check blood sugar levels regularly and walk for 30 minutes daily.,Myth: You only get diabetes if you are overweight. Fact: Genetics and lifestyle both play roles.,650
Diabetes,Medical,"Slow healing wounds, Frequent urination, Blurred vision",7,"Leafy greens, Whole grains (Oats, Brown rice), Low-sugar fruits","Sugary drinks, White bread, Deep-fried snacks, Sweets",Metformin / Insulin (Prescription required),Check blood sugar levels regularly and walk for 30 minutes daily.,Myth: You only get diabetes if you are overweight. Fact: Genetics and lifestyle both play roles.,500
Diabetes,Medical,"Frequent urination, Blurred vision, Excessive thirst, Slow healing wounds",7,"Leafy greens, Whole grains (Oats, Brown rice), Low-sugar fruits","Sugary drinks, White bread, Deep-fried snacks, Sweets",Metformin / Insulin (Prescription required),Check blood sugar levels regularly and walk for 30 minutes daily.,Myth: You only get diabetes if you are overweight. Fact: Genetics and lifestyle both play roles.,250
Diabetes,Medical,"Excessive thirst, Extreme hunger, Slow healing wounds",6,"Leafy greens, Whole grains (Oats, Brown rice), Low-sugar fruits","Sugary drinks, White bread, Deep-fried snacks, Sweets",Metformin / Insulin (Prescription required),Check blood sugar levels regularly and walk for 30 minutes daily.,Myth: You only get diabetes if you are overweight. Fact: Genetics and lifestyle both play roles.,500
Dengue,Medical,"Bleeding gums, Skin rashes, High fever",8,"Papaya leaf extract, Pomegranate, Coconut water, Goat milk","Oily food, Spicy food, Dark colored liquids (can mask bleeding)",Paracetamol (Avoid Aspirin/Ibuprofen as they increase bleeding risk),Keep yourself hydrated and use mosquito nets.,Myth: Papaya leaf is a complete cure. Fact: It helps platelets but medical monitoring is essential.,650
Dengue,Medical,"High fever, Pain behind eyes, Severe joint pain",9,"Papaya leaf extract, Pomegranate, Coconut water, Goat milk","Oily food, Spicy food, Dark colored liquids (can mask bleeding)",Paracetamol (Avoid Aspirin/Ibuprofen as they increase bleeding risk),Keep yourself hydrated and use mosquito nets.,Myth: Papaya leaf is a complete cure. Fact: It helps platelets but medical monitoring is essential.,500
Dengue,Medical,"Skin rashes, High fever, Severe joint pain, Pain behind eyes",6,"Papaya leaf extract, Pomegranate, Coconut water, Goat milk","Oily food, Spicy food, Dark colored liquids (can mask bleeding)",Paracetamol (Avoid Aspirin/Ibuprofen as they increase bleeding risk),Keep yourself hydrated and use mosquito nets.,Myth: Papaya leaf is a complete cure. Fact: It helps platelets but medical monitoring is essential.,650
